ID,TIF DISTRICT,PROJECT NAME,ADDRESS,DEVELOPER,PROJECT ID,PROJECT DESCRIPTION,CDC DATE,APPROVED AMOUNT,TOTAL PROJECT COST,LATITUDE,LONGITUDE
1719,Cicero/Archer,IGA - CBE - ADA - Hearst,4640 S Lamon Av,161 N. Clark St. Ltd. Partners,1154,"$2,221,970 in TIF financing to reimburse the Chicago Board of Education of ADA improvements made at Hearst School. Improvements include ramps, doors, fire alarms, lighting, signage and drinking fountains.",4/13/11,"$2,219,500 ","$3,900,733 ",41.80818821,-87.74576315
1761,Near South <Central Station,IGA - CPD - Park 0507 - Coliseum,1466 S Wabash Av,Chicago Park District,2114,The project is an intergovernmental agreement with the Chicago Park District to construct a new playground and expansion of the dog friendly area.,12/23/13,"$500,000 ","$500,000 ",41.8621647,-87.62585634
1603,53rd Street,Harper Court Redevelopment,5211 S Harper Av,Vermilion Development,906,"Located in the Hyde Park community, the Harper Court redevelopment project consists of 150,000 square feet of office space, approximately 100,000 square feet of retail space, and 435 parking spaces.  The ground floor retail space will be leased to Chicago-based and national restaurants, entertainment, and apparel uses.  The project will also feature a heath club adding significant daytime and evening traffic to support the retail.",9/14/10,"$20,045,000 ","$111,888,037 ",41.80073555,-87.58893622
1264,Division/Hooker,FedEx - W Division,875 W Division St,Federal Express Corp.,52,"Located in Near North Side community area, the project includes construction of 120,000 square foot sorting and distribution facility.",4/29/96,"$2,200,000 ","$12,402,672 ",41.90349503,-87.65091175
12095,Washington Park,Life Center Artists Residences,63 E Garfield Bv,"Brinshore Development, LLC",,"New Construction Development located at 63-65 E. Garfield Blvd on the SWC of Garfield Blvd. and Michigan Ave. Project will include a mixed-use, mixed-income development and will consist of 58 studio, one, and two bedroom apartments with retail, office, and common area space on the ground floor.",6/13/17,"$6,350,000 ","$23,325,598 ",41.79424117,-87.62322252
1239,45th/Western,Wheatland Tube,2300 W 47th St,John Maneely Company,13,"Located in the New City community, the project replaced a 36,500 square foot existing building on an underutilized portion of its property with a 161,000 square foot warehouse building.",5/28/02,"$1,869,300 ","$23,533,566 ",41.80854211,-87.68208382
1659,Goose Island,WaterSaver Faucet,708 W Erie St,"Raffin Properties, Inc.",1046,"The WaterSaver Faucet II project is located in the River West TIF District. The project consists of rehabilitation and modernization of an existing 79,200 square floor manufacturing facility and a 45,000 square feet, 3-story expansion.",8/10/10,"$5,200,000 ","$26,227,785 ",41.89350135,-87.64636431
10920,Portage Park,4901 W. Irving Park Rd.,4901 W Irving Park Rd,"Irving Park Property Holdings, LLC",,"Located in the Portage Park community, 4901 W. Irving Park is a 71,330 square foot mixed-use development.  The renovated buildings include 4901 W, Irving, a 61,212 square foot, 2-story building, formerly the Bank of America complex, which will house a Binny's, a health club and a theater, and  4925 W. Irving, a 1-story 5,123 square foot building which will house a restaurant.  The 5,000 square foot building at 4939 W. Irving Park will be demolished and replaced with 3,900 square foot commercial building.  A parking lot with 173 spaces will be located behind the bank building.",12/8/15,"$2,000,000 ","$14,106,174 ",41.95327402,-87.74991258
1026,Weed/Fremont,Grossinger,1561 N Fremont St,"Grossinger City Autocorp, Inc.",771,"Located in the Near North community, the project includes renovation of a building to be use as an auto dealer's showroom/sales facility.",1/8/08,"$8,500,000 ","$38,964,167 ",41.91028666,-87.65094153
1690,Near West <Madison/Racine,Gateway Monroe Halsted,14 S Halsted St,"CD-EB/EP Retail JV, LLC",1109,"Located in the Near West community, the project includes construction of approximately 95,125 square feet of retail space that includes 23,530 square feet of ground floor neighborhood retail and approximately 71,595 square feet on the second floor for a grocery store.  The developer has secured a lease with Roundy's Supermarkets, Inc., which is expected to occupy more than 71,000 square feet as the anchor tenant with a Mariano's grocery store.",7/12/11,"$7,000,000 ","$42,275,237 ",41.88134591,-87.64749231
11717,River West,IGA - CTA - Blue Line Modernization - Grand Station,502 N Milwaukee Av,Chicago Transit Authority,,"The scope of work will cover improvements at the Station's street level entry, underground
mezzanine and platform levels.",3/18/15,"$4,000,000 ","$13,000,000 ",41.8912019,-87.64785263
1590,Englewood Mall,Englewood Apts,901 W 63rd St,901 West 63rd L.P. and Mercy Housing Lakefront,828,"Located in the Englewood community area, the project includes construction of a new six-story building with 99 affordable rental units.  The project will provide studio units to the homeless, the disabled and very low-income persons from CHA waiting lists.  Gross rents will be at or below 60% area median income.",10/14/08,"$2,000,000 ","$16,672,386 ",41.77959999,-87.64726896
1676,47th/Ashland,Goldblatt's Sr Living,4700 S Ashland Av,Goldblatts of Chicago L.P.; and AHC Ashland LLC,1068,"Located in the New City community, Goldblatt's Senior Living is a 101-unit supportive living facility for frail elderly aged 65 and over.  The existing building, formerly a Goldblatts department store, will have seventy studio apartments, sixteen one bedroom apartments, and fifteen two bedroom apartments.  The affordable rental project provides 91 units for households earning no more than 60 percent of the area median income.",4/12/11,"$2,900,000 ","$28,310,014 ",41.8085116,-87.66511729
11044,63rd/Ashland,IGA - CBE - Lindblom Academy additional,6100 S Winchester Av,Chicago Public Schools,,"Lindblom Academy Parking Lot, Additional Funding",8/5/14,"$1,600,000 ","$2,100,000 ",41.78290578,-87.67293408
1292,Canal/Congress,550 W Adams - USG,550 W Adams St,550 Adams LLC,86,"The project consists of construction of an 18-story, 471,000 square feet office building for USG corporate headquarters and their affiliates.  The project will also have an 11,000 square feet green roof and LEED certification.",4/13/04,"$9,750,000 ","$132,340,000 ",41.8793928,-87.64162618
1289,89th/State,Chatham Club,19 E 90th St,"Chatham Club, L L C",82,"Located in Chatham community area, the project includes the construction of 143 single family homes, a play lot, and open green space.",5/12/98,"$3,600,000 ","$33,647,500 ",41.73084756,-87.62323009
1230,Ohio/Wabash,Medinah Temple,600 N Wabash Av,"Medinah Temple, Inc. et al",1,"The project includes the rehabilitation of the Medinah Temple Building, Tree Studios Building, Unit Building, and the interior courtyard.  The project constructed a 120,000 square foot home goods store in the Medinah Temple Building and commercial rental property in Unit Building and Tree Studios Building.",9/12/00,"$12,700,000 ","$59,118,000 ",41.89253115,-87.62689596
1322,105th/Vincennes,105th Vincennes,10500 S Vincennes Av,MGM/TGI 105th Street LLC,136,"Located in the Washington Heights community, the project will construct 233 for-sale residential units on a 15 acre site.  There will be 48 affordable units, construction of a park, and street improvements including new interior streets.",12/13/05,"$11,900,000 ","$75,473,873 ",41.7031099,-87.65754247
1452,Read/Dunning,Alter Group,6800 W Irving Park Rd,"The Alter Group, Ltd",383,Develop property for light industrial use.,1/21/92,"$300,000 ","$300,000 ",41.95285225,-87.79633414
1678,Pilsen Industrial Corridor,IGA - CPD - Park 0531 - Palmisano,2850 S Halsted St,Chicago Park District,1070,An intergovernmental agreement between the City of Chicago and the Chicago Park District,3/6/12,"$1,000,000 ","$1,000,000 ",41.84202685,-87.64652476
1778,West Irving Park,IGA - CPD - Park 0147 - Portage - II - Landscaping Parking,4100 N Long Av,Chicago Park District,2134,An intergovernmental agreement between the City of Chicago and Chicago Park District.,4/25/12,"$725,800 ","$725,800 ",41.95510787,-87.76228458
500250,Central West,IGA - Ellen Gates Starr Park,2306 W Maypole Av,Chicago Park District,,An intergovernmental agreement between the City of Chicago and the Chicago Park District,1/15/14,"$730,000 ","$730,000 ",41.88401623,-87.68472465
1401,Irving/Cicero,Six Corners S.C.,4000 N Cicero Av,"Six Corners Development, L.L.C.",264,"Located in Portage Park, the project includes demolishing existing structures and construction of a new 117,000 square foot retail space which includes a grocery store and 800 parking spaces.",5/14/96,"$3,700,000 ","$19,274,000 ",41.95347154,-87.7474515
1569,LaSalle Central,Lyric Opera Building,20 N Wacker Dr,Lyric Opera of Chicago,787,"Located in the Loop, the project consists of restoration of the historic exterior doors and storefront windows on the Wacker Drive and Madison Avenue facades of the building.",8/11/09,"$488,844 ","$1,479,032 ",41.88241091,-87.63717471
1025,Stony Island Commercial/Burnside Industrial,Finkl Steel,1355 E 93rd St,A. Finkl & Sons Co.,758,"Finkl Steel relocated from the north side location to the Burnside community.  The facility consists of eight existing structures which amount to a total of approximately 500,000 square feet.  The overall site is approximately 60 acres in size.",4/12/11,"$22,500,000 ","$150,000,000 ",41.72580774,-87.59071954
1368,79th/Cicero,Scottsdale Center,7905 S Cicero Av,"Scottsdale Center, LLC",207,"Located in the Ashburn community, the project includes redevelopment of the Scottsdale Shopping Center which is situated on approximately 20 acres.  The redeveloped site will contain an approximately 156,235 square foot Lowe's home improvement store.  Additionally, five out-lot buildings comprised of approximately 135,373 square feet of contemporary retail space is included in the redevelopment plan.",2/8/05,"$8,100,000 ","$30,560,817 ",41.74898657,-87.74119687
1415,Lincoln Avenue,Chaville Condo,5978 N Lincoln Av,"JJJ Properties, Inc.",282,"Located in West Ridge, the project includes demolishing existing buildings and construction of 40,000 square feet six-story residential building.  The project includes 21 condominiums, 5 of which are affordable units, 26 parking spaces, and a green roof that will cover 50% of the roof area.",6/8/04,"$625,454 ","$8,621,372 ",41.98983793,-87.70668267
1669,Wilson Yard,Hazel Winthrop Apts,4509 N Hazel St,Community Housing Partners XV L.P.; Chicago Community Development Corp.; et Voice of the People,1058,"Located in the Uptown community, the project includes acquisition and rehabilitation of four buildings containing 30 multi-family affordable units.  The rehabilitation will include new roofs, windows, kitchens, and upgrades to existing HVAC systems.  The project will also include building amenities such as family activities center and exercise room.",1/11/11,"$2,425,000 ","$11,987,400 ",41.96395907,-87.6522249
11803,47th/Halsted,IGA - CBE - Hope,5515 S Lowe Av,Chicago Public Schools,,"Located in the Englewood community area, the project includes funds for the planing design and construction of new playground at John Hope College Prep.",3/16/16,"$287,000 ","$287,000 ",41.79355292,-87.64134488
1709,Hollywood/Sheridan,IGA - CHA - Judge Fisher Apts,5821 N Broadway,Chicago Housing Authority,1142,An intergovernmental agreement between the City of Chicago and the Chicago Housing Authority,9/8/11,"$296,946 ","$2,016,540 ",41.98765563,-87.66004573
1277,Roosevelt/Canal,Soo T,1200 S Canal St,"Soo T, LLC",65,"Located in the Near West Side community area, the project includes the construction of a 98,000 square foot retail shopping center including a supermarket and additional retail space.",1/29/97,"$4,500,000 ","$20,349,361 ",41.86717513,-87.63937581
1054,47th/King Drive,Rosenwald Courts,4600 S Michigan Av,Rosenwald Courts Apartments LP,2072,"The Rosenwald Courts project is located in the 47th/King Drive TIF district. The project consists of the acquisition and rehabilitation of the Landmark Rosenwald building. The project includes 235 one and two bedroom rental units for seniors and families, 81,700 square feet of retail/office space, a new parking structure with a ground floor grocery store and land for off-site parking.",7/10/12,"$25,000,000 ","$109,842,757 ",41.81100705,-87.62302911
